PR_NUM,REVISION,METERID,CREATEDDATE,FORECASTID,REQUESTED_DATE,STATUS,RESPONSE_DATE,RESPONSE_STATUS
1-ZD28G4,2,PJM_PPL_4129022004,12/11/2019 6:25,20191211062607390000_PJM_PPL_4129022004,12/11/2019 6:26,FORECAST_COMPLETE,12/11/2019 6:44,SUCCESS
1-ZD28G4,2,PJM_PPL_0059063017,12/11/2019 6:25,20191211062607374000_PJM_PPL_0059063017,12/11/2019 6:26,FORECAST_COMPLETE,12/11/2019 6:48,SUCCESS
1-ZD28G4,2,PJM_PPL_2973112008,12/11/2019 6:25,20191211062607312000_PJM_PPL_2973112008,12/11/2019 6:26,FORECAST_COMPLETE,12/11/2019 6:49,SUCCESS
1-ZPLD24,1,PJM_PSEG_PE000011923983843807,12/11/2019 6:25,20191211062607015000_PJM_PSEG_PE000011923983843807,12/11/2019 6:26,FORECAST_COMPLETE,12/11/2019 6:53,SUCCESS
1-ZPLD24,1,PJM_PSEG_PE000007918764795007,12/11/2019 6:25,20191211062607281000_PJM_PSEG_PE000007918764795007,12/11/2019 6:26,FORECAST_COMPLETE,12/11/2019 6:54,SUCCESS
1-ZPLD24,1,PJM_PSEG_PE000009862479495007,12/11/2019 6:20,20191211062100674000_PJM_PSEG_PE000009862479495007,12/11/2019 6:21,FORECAST_COMPLETE,12/11/2019 6:36,SUCCESS
1-ZPLD24,1,PJM_PSEG_PE000011988074843807,12/11/2019 6:20,20191211062100799000_PJM_PSEG_PE000011988074843807,12/11/2019 6:21,FORECAST_COMPLETE,12/11/2019 6:36,SUCCESS
1-ZD28G4,2,PJM_PPL_4463055016,12/11/2019 6:10,20191211061101010000_PJM_PPL_4463055016,12/11/2019 6:11,FORECAST_COMPLETE,12/11/2019 6:35,SUCCESS
1-ZD28G4,2,PJM_PPL_0298119007,12/11/2019 6:10,20191211061101104000_PJM_PPL_0298119007,12/11/2019 6:11,FORECAST_COMPLETE,12/11/2019 6:30,SUCCESS
1-ZD28G4,2,PJM_PPL_3934046002,12/11/2019 6:10,20191211061100963000_PJM_PPL_3934046002,12/11/2019 6:11,FORECAST_COMPLETE,12/11/2019 6:31,SUCCESS
1-ZD28G4,2,PJM_PPL_3969022001,12/11/2019 6:10,20191211061100948000_PJM_PPL_3969022001,12/11/2019 6:11,FORECAST_COMPLETE,12/11/2019 6:30,SUCCESS
1-ZD28G4,2,PJM_PPL_2499139009,12/11/2019 6:10,20191211061100776000_PJM_PPL_2499139009,12/11/2019 6:11,FORECAST_COMPLETE,12/11/2019 6:30,SUCCESS
1-ZD28G4,2,PJM_PPL_1944124002,12/11/2019 6:10,20191211061100823000_PJM_PPL_1944124002,12/11/2019 6:11,FORECAST_COMPLETE,12/11/2019 6:34,SUCCESS
1-ZD28G4,2,PJM_PPL_0570112006,12/11/2019 6:00,20191211060102705000_PJM_PPL_0570112006,12/11/2019 6:01,FORECAST_COMPLETE,12/11/2019 6:25,SUCCESS
1-ZD28G4,2,PJM_PPL_4554108006,12/11/2019 6:00,20191211060102643000_PJM_PPL_4554108006,12/11/2019 6:01,FORECAST_COMPLETE,12/11/2019 6:21,SUCCESS
1-ZD28G4,2,PJM_PPL_0234113001,12/11/2019 6:00,20191211060102674000_PJM_PPL_0234113001,12/11/2019 6:01,FORECAST_COMPLETE,12/11/2019 6:26,SUCCESS
1-ZD28G4,2,PJM_PPL_0646117008,12/11/2019 6:00,20191211060102689000_PJM_PPL_0646117008,12/11/2019 6:01,FORECAST_COMPLETE,12/11/2019 6:26,SUCCESS
1-ZD28G4,2,PJM_PPL_4033029000,12/11/2019 6:00,20191211060102643000_PJM_PPL_4033029000,12/11/2019 6:01,FORECAST_COMPLETE,12/11/2019 6:25,SUCCESS
1-ZD28G4,2,PJM_PPL_1802130008,12/11/2019 6:00,20191211060102658000_PJM_PPL_1802130008,12/11/2019 6:01,FORECAST_COMPLETE,12/11/2019 6:21,SUCCESS
1-ZD28G4,2,PJM_PPL_4257114000,12/11/2019 6:00,20191211060102408000_PJM_PPL_4257114000,12/11/2019 6:01,FORECAST_COMPLETE,12/11/2019 6:21,SUCCESS
1-ZD28G4,2,PJM_PPL_3027116019,12/11/2019 6:00,20191211060102502000_PJM_PPL_3027116019,12/11/2019 6:01,FORECAST_COMPLETE,12/11/2019 6:21,SUCCESS
1-ZD28G4,2,PJM_PPL_2294104002,12/11/2019 5:55,20191211055605694000_PJM_PPL_2294104002,12/11/2019 5:56,FORECAST_COMPLETE,12/11/2019 6:15,SUCCESS
1-ZD28G4,2,PJM_PPL_2172109010,12/11/2019 5:55,20191211055605835000_PJM_PPL_2172109010,12/11/2019 5:56,FORECAST_COMPLETE,12/11/2019 6:13,SUCCESS
1-ZD28G4,2,PJM_PPL_3852119006,12/11/2019 5:55,20191211055605757000_PJM_PPL_3852119006,12/11/2019 5:56,FORECAST_COMPLETE,12/11/2019 6:13,SUCCESS
1-ZD28G4,2,PJM_PPL_2090122000,12/11/2019 5:55,20191211055605835000_PJM_PPL_2090122000,12/11/2019 5:56,FORECAST_COMPLETE,12/11/2019 6:20,SUCCESS
1-ZD28G4,2,PJM_PPL_3196120003,12/11/2019 5:55,20191211055605819000_PJM_PPL_3196120003,12/11/2019 5:56,FORECAST_COMPLETE,12/11/2019 6:16,SUCCESS
1-ZD28G4,2,PJM_PPL_3445136008,12/11/2019 5:55,20191211055605803000_PJM_PPL_3445136008,12/11/2019 5:56,FORECAST_COMPLETE,12/11/2019 6:15,SUCCESS
1-ZD28G4,2,PJM_PPL_1276032002,12/11/2019 5:55,20191211055605772000_PJM_PPL_1276032002,12/11/2019 5:56,FORECAST_COMPLETE,12/11/2019 6:16,SUCCESS
1-ZD28G4,2,PJM_PPL_1180072021,12/11/2019 5:55,20191211055605757000_PJM_PPL_1180072021,12/11/2019 5:56,FORECAST_COMPLETE,12/11/2019 6:19,SUCCESS
1-ZD28G4,2,PJM_PPL_3176120007,12/11/2019 5:40,20191211054105378000_PJM_PPL_3176120007,12/11/2019 5:41,FORECAST_COMPLETE,12/11/2019 6:06,SUCCESS
1-ZD28G4,2,PJM_PPL_3929108004,12/11/2019 5:40,20191211054105346000_PJM_PPL_3929108004,12/11/2019 5:41,FORECAST_COMPLETE,12/11/2019 6:06,SUCCESS
1-ZD28G4,2,PJM_PPL_0830112000,12/11/2019 5:40,20191211054105237000_PJM_PPL_0830112000,12/11/2019 5:41,FORECAST_COMPLETE,12/11/2019 6:07,SUCCESS
1-ZD28G4,2,PJM_PPL_2070122004,12/11/2019 5:40,20191211054105362000_PJM_PPL_2070122004,12/11/2019 5:41,FORECAST_COMPLETE,12/11/2019 6:08,SUCCESS
1-ZD28G4,2,PJM_PPL_2314104019,12/11/2019 5:40,20191211054105378000_PJM_PPL_2314104019,12/11/2019 5:41,FORECAST_COMPLETE,12/11/2019 6:09,SUCCESS
1-ZD28G4,2,PJM_PPL_1148807006,12/11/2019 5:40,20191211054105331000_PJM_PPL_1148807006,12/11/2019 5:41,FORECAST_COMPLETE,12/11/2019 6:02,SUCCESS
1-ZD28G4,2,PJM_PPL_1220072007,12/11/2019 5:40,20191211054105346000_PJM_PPL_1220072007,12/11/2019 5:41,FORECAST_COMPLETE,12/11/2019 6:02,SUCCESS
1-ZD28G4,2,PJM_PPL_2862037001,12/11/2019 5:25,20191211052607796000_PJM_PPL_2862037001,12/11/2019 5:26,FORECAST_COMPLETE,12/11/2019 5:45,SUCCESS
1-ZD28G4,2,PJM_PPL_0380072006,12/11/2019 5:25,20191211052607811000_PJM_PPL_0380072006,12/11/2019 5:26,FORECAST_COMPLETE,12/11/2019 5:45,SUCCESS
1-ZD28G4,2,PJM_PPL_2150122000,12/11/2019 5:25,20191211052607811000_PJM_PPL_2150122000,12/11/2019 5:26,FORECAST_COMPLETE,12/11/2019 5:45,SUCCESS
1-ZD28G4,2,PJM_PPL_3314111006,12/11/2019 5:25,20191211052607780000_PJM_PPL_3314111006,12/11/2019 5:26,FORECASTING IN PROGRESS,,
1-ZD28G4,2,PJM_PPL_0454025006,12/11/2019 4:55,20191211045606445000_PJM_PPL_0454025006,12/11/2019 4:56,FORECAST_COMPLETE,12/11/2019 5:16,SUCCESS
1-ZD28G4,2,PJM_PPL_1466115007,12/11/2019 4:55,20191211045606445000_PJM_PPL_1466115007,12/11/2019 4:56,FORECAST_COMPLETE,12/11/2019 5:16,SUCCESS
1-ZD28G4,2,PJM_PPL_3498134001,12/11/2019 4:55,20191211045606429000_PJM_PPL_3498134001,12/11/2019 4:56,FORECAST_COMPLETE,12/11/2019 5:16,SUCCESS
1-ZD28G4,2,PJM_PPL_2256029000,12/11/2019 4:55,20191211045606460000_PJM_PPL_2256029000,12/11/2019 4:56,FORECAST_COMPLETE,12/11/2019 5:16,SUCCESS
1-ZD28G4,2,PJM_PPL_3757050028,12/11/2019 4:55,20191211045606413000_PJM_PPL_3757050028,12/11/2019 4:56,FORECAST_COMPLETE,12/11/2019 5:20,SUCCESS
1-ZD28G4,2,PJM_PPL_4149022000,12/11/2019 4:55,20191211045606445000_PJM_PPL_4149022000,12/11/2019 4:56,FORECAST_COMPLETE,12/11/2019 5:19,SUCCESS
1-ZD28G4,2,PJM_PPL_4053029006,12/11/2019 4:45,20191211044600951000_PJM_PPL_4053029006,12/11/2019 4:46,FORECAST_COMPLETE,12/11/2019 5:04,SUCCESS
1-ZD28G4,2,PJM_PPL_4525121004,12/11/2019 4:45,20191211044600810000_PJM_PPL_4525121004,12/11/2019 4:46,FORECAST_COMPLETE,12/11/2019 5:06,SUCCESS
1-ZD28G4,2,PJM_PPL_0254113007,12/11/2019 4:45,20191211044601139000_PJM_PPL_0254113007,12/11/2019 4:46,FORECAST_COMPLETE,12/11/2019 5:04,SUCCESS
1-ZD28G4,2,PJM_PPL_0636312000,12/11/2019 4:45,20191211044600857000_PJM_PPL_0636312000,12/11/2019 4:46,FORECAST_COMPLETE,12/11/2019 5:05,SUCCESS
1-ZD28G4,2,PJM_PPL_1822130004,12/11/2019 4:45,20191211044600732000_PJM_PPL_1822130004,12/11/2019 4:46,FORECAST_COMPLETE,12/11/2019 5:04,SUCCESS
1-ZD28G4,2,PJM_PPL_0079063004,12/11/2019 4:45,20191211044600748000_PJM_PPL_0079063004,12/11/2019 4:46,FORECAST_COMPLETE,12/11/2019 5:06,SUCCESS
1-ZD28G4,2,PJM_PPL_0318119005,12/11/2019 4:20,20191211042102315000_PJM_PPL_0318119005,12/11/2019 4:21,FORECAST_COMPLETE,12/11/2019 4:45,SUCCESS
1-ZD28G4,2,PJM_PPL_1979252000,12/11/2019 4:20,20191211042102330000_PJM_PPL_1979252000,12/11/2019 4:21,FORECAST_COMPLETE,12/11/2019 4:37,SUCCESS
1-ZD28G4,2,PJM_PPL_1101943007,12/11/2019 4:20,20191211042102299000_PJM_PPL_1101943007,12/11/2019 4:21,FORECAST_COMPLETE,12/11/2019 4:41,SUCCESS
1-ZD28G4,2,PJM_PPL_1200072001,12/11/2019 4:20,20191211042102330000_PJM_PPL_1200072001,12/11/2019 4:21,FORECAST_COMPLETE,12/11/2019 4:41,SUCCESS
1-ZD28G4,2,PJM_PPL_3294111008,12/11/2019 4:20,20191211042102315000_PJM_PPL_3294111008,12/11/2019 4:21,FORECAST_COMPLETE,12/11/2019 4:40,SUCCESS
1-ZD28G4,2,PJM_PPL_3974046004,12/11/2019 4:10,20191211041107417000_PJM_PPL_3974046004,12/11/2019 4:11,FORECAST_COMPLETE,12/11/2019 4:29,SUCCESS
1-ZD28G4,2,PJM_PPL_4631024009,12/11/2019 4:10,20191211041107417000_PJM_PPL_4631024009,12/11/2019 4:11,FORECAST_COMPLETE,12/11/2019 4:29,SUCCESS
1-ZD28G4,2,PJM_PPL_0666117004,12/11/2019 4:10,20191211041107276000_PJM_PPL_0666117004,12/11/2019 4:11,FORECAST_COMPLETE,12/11/2019 4:29,SUCCESS
1-ZD28G4,2,PJM_PPL_2726045005,12/11/2019 3:35,20191211033604803000_PJM_PPL_2726045005,12/11/2019 3:36,FORECAST_COMPLETE,12/11/2019 4:01,SUCCESS
1-ZD28G4,2,PJM_PPL_1362726002,12/11/2019 3:35,20191211033604694000_PJM_PPL_1362726002,12/11/2019 3:36,FORECAST_COMPLETE,12/11/2019 4:01,SUCCESS
1-ZD28G4,2,PJM_PPL_4960062019,12/11/2019 3:35,20191211033604772000_PJM_PPL_4960062019,12/11/2019 3:36,FORECAST_COMPLETE,12/11/2019 3:56,SUCCESS
1-ZD28G4,2,PJM_PPL_1486115003,12/11/2019 3:35,20191211033604803000_PJM_PPL_1486115003,12/11/2019 3:36,FORECAST_COMPLETE,12/11/2019 4:02,SUCCESS
1-ZD28G4,2,PJM_PPL_0488107008,12/11/2019 3:35,20191211033604803000_PJM_PPL_0488107008,12/11/2019 3:36,FORECAST_COMPLETE,12/11/2019 3:57,SUCCESS
1-ZD28G4,2,PJM_PPL_3537131000,12/11/2019 3:35,20191211033604803000_PJM_PPL_3537131000,12/11/2019 3:36,FORECAST_COMPLETE,12/11/2019 3:58,SUCCESS
1-ZD28G4,2,PJM_PPL_2953112002,12/11/2019 3:35,20191211033604803000_PJM_PPL_2953112002,12/11/2019 3:36,FORECAST_COMPLETE,12/11/2019 4:01,SUCCESS
1-ZD28G4,2,PJM_PPL_0039063002,12/11/2019 3:25,20191211032604672000_PJM_PPL_0039063002,12/11/2019 3:26,FORECAST_COMPLETE,12/11/2019 3:47,SUCCESS
1-ZD28G4,2,PJM_PPL_4233046005,12/11/2019 3:25,20191211032604656000_PJM_PPL_4233046005,12/11/2019 3:26,FORECAST_COMPLETE,12/11/2019 3:47,SUCCESS
1-ZD28G4,2,PJM_PPL_0550112000,12/11/2019 3:25,20191211032604656000_PJM_PPL_0550112000,12/11/2019 3:26,FORECAST_COMPLETE,12/11/2019 3:45,SUCCESS
1-ZD28G4,2,PJM_PPL_0129912214,12/11/2019 3:25,20191211032604515000_PJM_PPL_0129912214,12/11/2019 3:26,FORECAST_COMPLETE,12/11/2019 3:47,SUCCESS
1-ZD28G4,2,PJM_PPL_3777050015,12/11/2019 3:25,20191211032604672000_PJM_PPL_3777050015,12/11/2019 3:26,FORECAST_COMPLETE,12/11/2019 3:45,SUCCESS
1-ZD28G4,2,PJM_PPL_4115112004,12/11/2019 3:25,20191211032604984000_PJM_PPL_4115112004,12/11/2019 3:26,FORECAST_COMPLETE,12/11/2019 3:47,SUCCESS
1-ZD28G4,2,PJM_PPL_1857305000,12/11/2019 3:15,20191211031605915000_PJM_PPL_1857305000,12/11/2019 3:16,FORECAST_COMPLETE,12/11/2019 3:36,SUCCESS
1-ZD28G4,2,PJM_PPL_0643420008,12/11/2019 3:15,20191211031605602000_PJM_PPL_0643420008,12/11/2019 3:16,FORECAST_COMPLETE,12/11/2019 3:36,SUCCESS
1-ZD28G4,2,PJM_PPL_2498134000,12/11/2019 3:15,20191211031605602000_PJM_PPL_2498134000,12/11/2019 3:16,FORECAST_COMPLETE,12/11/2019 3:36,SUCCESS
1-ZD28G4,2,PJM_PPL_3021032005,12/11/2019 3:15,20191211031605680000_PJM_PPL_3021032005,12/11/2019 3:16,FORECAST_COMPLETE,12/11/2019 3:36,SUCCESS
1-ZD28G4,2,PJM_PPL_4545121000,12/11/2019 3:15,20191211031605633000_PJM_PPL_4545121000,12/11/2019 3:16,FORECAST_COMPLETE,12/11/2019 3:41,SUCCESS
1-ZD28G4,2,PJM_PPL_3954046008,12/11/2019 3:15,20191211031606133000_PJM_PPL_3954046008,12/11/2019 3:16,FORECAST_COMPLETE,12/11/2019 3:41,SUCCESS
1-ZPPIMB,1,PJM_DAYTON_0804583323,12/11/2019 0:16,20191211001707232000_PJM_DAYTON_0804583323,12/11/2019 0:17,FORECAST_COMPLETE,12/11/2019 0:33,SUCCESS
1-ZPRX4H,1,PJM_COMED_9762377005,12/10/2019 19:01,20191210190200725000_PJM_COMED_9762377005,12/10/2019 19:02,FORECAST_COMPLETE,12/10/2019 19:18,SUCCESS
1-ZPRX4H,1,PJM_COMED_9508627002,12/10/2019 19:00,20191210190105311000_PJM_COMED_9508627002,12/10/2019 19:01,FORECAST_COMPLETE,12/10/2019 19:18,SUCCESS
1-I8ZOSM,3,MISO_AMERENCIPS_2787003016_15513458,12/10/2019 17:30,20191210173104789000_MISO_AMERENCIPS_2787003016_15513458,12/10/2019 17:31,FORECAST_COMPLETE,12/10/2019 17:45,SUCCESS
1-I8ZOSM,3,MISO_AMERENCILCO_2243138054_33919582,12/10/2019 17:20,20191210172101032000_MISO_AMERENCILCO_2243138054_33919582,12/10/2019 17:21,FORECAST_COMPLETE,12/10/2019 17:34,SUCCESS
1-I8ZOSM,3,MISO_AMERENIP_2595167051_17188315,12/10/2019 17:16,20191210171703452000_MISO_AMERENIP_2595167051_17188315,12/10/2019 17:17,FORECAST_COMPLETE,12/10/2019 17:32,SUCCESS
1-I8ZOSM,3,MISO_AMERENIP_0007046029_76253109,12/10/2019 17:16,20191210171703452000_MISO_AMERENIP_0007046029_76253109,12/10/2019 17:17,FORECAST_COMPLETE,12/10/2019 17:32,SUCCESS
1-ZPPINT,1,PJM_AEPCS_00040621048988503,12/10/2019 16:51,20191210165200655000_PJM_AEPCS_00040621048988503,12/10/2019 16:52,FORECAST_COMPLETE,12/10/2019 17:11,SUCCESS
1-XOVOK5,2,PJM_AEPOP_00140060791363993,12/10/2019 16:50,20191210165104616000_PJM_AEPOP_00140060791363993,12/10/2019 16:51,FORECAST_COMPLETE,12/10/2019 17:09,SUCCESS
1-ZKCBKZ,2,ERCOT_ONCOR_10443720002590623,12/10/2019 16:25,20191210162606325000_ERCOT_ONCOR_10443720002590623,12/10/2019 16:26,FORECAST_COMPLETE,12/10/2019 16:41,SUCCESS
1-ZPKWQC,1,NEPOOL_MECO_1400895026,12/10/2019 16:20,20191210162100703000_NEPOOL_MECO_1400895026,12/10/2019 16:21,FORECAST_COMPLETE,12/10/2019 16:34,SUCCESS
1-ZPRQ23,1,NYISO_RGE_R01000060813482,12/10/2019 16:20,20191210162100735000_NYISO_RGE_R01000060813482,12/10/2019 16:21,FORECAST_COMPLETE,12/10/2019 16:34,SUCCESS
1-ZPRQ23,1,NYISO_RGE_R01000060307527,12/10/2019 16:16,20191210161700622000_NYISO_RGE_R01000060307527,12/10/2019 16:17,FORECAST_COMPLETE,12/10/2019 16:32,SUCCESS
1-ZPPZ9W,1,NYISO_RGE_R01000055411318,12/10/2019 16:16,20191210161700778000_NYISO_RGE_R01000055411318,12/10/2019 16:17,FORECAST_COMPLETE,12/10/2019 16:32,SUCCESS
1-ZPO75R,2,ERCOT_AEPCPL_10032789449919104,12/10/2019 16:15,20191210161604739000_ERCOT_AEPCPL_10032789449919104,12/10/2019 16:16,FORECAST_COMPLETE,12/10/2019 16:31,SUCCESS
1-ZPRLFR,1,PJM_PSEG_PE000009490683141828,12/10/2019 15:51,20191210155203172000_PJM_PSEG_PE000009490683141828,12/10/2019 15:52,FORECAST_COMPLETE,12/10/2019 16:08,SUCCESS
1-I26OP2,2,NYISO_RGE_R01000051853257,12/10/2019 15:30,20191210153103930000_NYISO_RGE_R01000051853257,12/10/2019 15:31,FORECAST_COMPLETE,12/10/2019 15:45,SUCCESS
1-ZPO75R,1,ERCOT_AEPCPL_10032789449919104,12/10/2019 14:35,20191210143601300000_ERCOT_AEPCPL_10032789449919104,12/10/2019 14:36,FORECAST_COMPLETE,12/10/2019 14:55,SUCCESS
1-ZPR1G3,1,ERCOT_ONCOR_10443720006397353,12/10/2019 14:31,20191210143210314000_ERCOT_ONCOR_10443720006397353,12/10/2019 14:32,FORECAST_COMPLETE,12/10/2019 14:58,SUCCESS
1-ID17AI,2,PJM_COMED_1214045012,12/10/2019 14:31,20191210143210533000_PJM_COMED_1214045012,12/10/2019 14:32,FORECASTING IN PROGRESS,,
1-ZKCBKZ,2,ERCOT_CPT_1008901001184525525200,12/10/2019 14:30,20191210143104680000_ERCOT_CPT_1008901001184525525200,12/10/2019 14:31,FORECAST_COMPLETE,12/10/2019 14:56,SUCCESS
1-ZKCBKZ,2,ERCOT_CPT_1008901008115181175100,12/10/2019 14:30,20191210143104602000_ERCOT_CPT_1008901008115181175100,12/10/2019 14:31,FORECAST_COMPLETE,12/10/2019 14:57,SUCCESS
1-ZKCBKZ,2,ERCOT_CPT_1008901005184608118100,12/10/2019 14:30,20191210143104617000_ERCOT_CPT_1008901005184608118100,12/10/2019 14:31,FORECAST_COMPLETE,12/10/2019 14:57,SUCCESS
1-ZKCBKZ,2,ERCOT_CPT_1008901001102420580100,12/10/2019 14:30,20191210143104633000_ERCOT_CPT_1008901001102420580100,12/10/2019 14:31,FORECAST_COMPLETE,12/10/2019 14:53,SUCCESS
1-ZKCBKZ,2,ERCOT_CPT_1008901023900308870209,12/10/2019 14:30,20191210143104649000_ERCOT_CPT_1008901023900308870209,12/10/2019 14:31,FORECAST_COMPLETE,12/10/2019 14:57,SUCCESS
1-ZKCBKZ,2,ERCOT_CPT_1008901021254560100100,12/10/2019 14:30,20191210143104352000_ERCOT_CPT_1008901021254560100100,12/10/2019 14:31,FORECAST_COMPLETE,12/10/2019 15:00,SUCCESS
1-ZKCBKZ,2,ERCOT_CPT_1008901018191520080100,12/10/2019 14:30,20191210143103602000_ERCOT_CPT_1008901018191520080100,12/10/2019 14:31,FORECAST_COMPLETE,12/10/2019 14:56,SUCCESS
1-ZKCBKZ,2,ERCOT_CPT_1008901009130052286100,12/10/2019 14:30,20191210143104602000_ERCOT_CPT_1008901009130052286100,12/10/2019 14:31,FORECAST_COMPLETE,12/10/2019 14:54,SUCCESS
1-ZKCBKZ,2,ERCOT_CPT_1008901007251120385100,12/10/2019 14:30,20191210143103586000_ERCOT_CPT_1008901007251120385100,12/10/2019 14:31,FORECAST_COMPLETE,12/10/2019 14:50,SUCCESS
1-ZKCBKZ,2,ERCOT_CPT_1008901021151418283100,12/10/2019 14:30,20191210143103602000_ERCOT_CPT_1008901021151418283100,12/10/2019 14:31,FORECAST_COMPLETE,12/10/2019 14:59,SUCCESS
1-ZKCBKZ,2,ERCOT_CPT_1008901020147464070100,12/10/2019 14:30,20191210143103602000_ERCOT_CPT_1008901020147464070100,12/10/2019 14:31,FORECAST_COMPLETE,12/10/2019 14:59,SUCCESS
1-ZKCBKZ,2,ERCOT_CPT_1008901003183351460100,12/10/2019 14:30,20191210143102570000_ERCOT_CPT_1008901003183351460100,12/10/2019 14:31,FORECAST_COMPLETE,12/10/2019 15:00,SUCCESS
1-ZKCBKZ,2,ERCOT_CPT_1008901001102448055100,12/10/2019 14:30,20191210143103570000_ERCOT_CPT_1008901001102448055100,12/10/2019 14:31,FORECAST_COMPLETE,12/10/2019 14:57,SUCCESS
1-ZKCBKZ,2,ERCOT_CPT_1008901023816850000105,12/10/2019 14:30,20191210143103570000_ERCOT_CPT_1008901023816850000105,12/10/2019 14:31,FORECAST_COMPLETE,12/10/2019 14:59,SUCCESS
1-ZKCBKZ,2,ERCOT_CPT_1008901023815742380104,12/10/2019 14:30,20191210143102523000_ERCOT_CPT_1008901023815742380104,12/10/2019 14:31,FORECAST_COMPLETE,12/10/2019 14:57,SUCCESS
1-ZKCBKZ,2,ERCOT_CPT_1008901019147342620100,12/10/2019 14:30,20191210143102508000_ERCOT_CPT_1008901019147342620100,12/10/2019 14:31,FORECAST_COMPLETE,12/10/2019 15:00,SUCCESS
1-ZKCBKZ,2,ERCOT_CPT_1008901019146796174100,12/10/2019 14:30,20191210143103555000_ERCOT_CPT_1008901019146796174100,12/10/2019 14:31,FORECAST_COMPLETE,12/10/2019 14:50,SUCCESS
1-ZKCBKZ,2,ERCOT_CPT_1008901018143943499100,12/10/2019 14:30,20191210143103570000_ERCOT_CPT_1008901018143943499100,12/10/2019 14:31,FORECAST_COMPLETE,12/10/2019 14:54,SUCCESS
1-ZKCBKZ,2,ERCOT_CPT_1008901017547595510100,12/10/2019 14:30,20191210143102523000_ERCOT_CPT_1008901017547595510100,12/10/2019 14:31,FORECAST_COMPLETE,12/10/2019 14:57,SUCCESS
1-ZKCBKZ,2,ERCOT_CPT_1008901006900811400114,12/10/2019 14:30,20191210143105352000_ERCOT_CPT_1008901006900811400114,12/10/2019 14:31,FORECAST_COMPLETE,12/10/2019 14:54,SUCCESS
1-ZKCBKZ,2,ERCOT_CPT_1008901001153649405100,12/10/2019 14:30,20191210143102586000_ERCOT_CPT_1008901001153649405100,12/10/2019 14:31,FORECAST_COMPLETE,12/10/2019 14:59,SUCCESS
1-ZKCBKZ,2,ERCOT_CPT_1008901023814646950104,12/10/2019 14:30,20191210143104727000_ERCOT_CPT_1008901023814646950104,12/10/2019 14:31,FORECAST_COMPLETE,12/10/2019 14:56,SUCCESS
1-ZKCBKZ,2,ERCOT_CPT_1008901023800526610200,12/10/2019 14:30,20191210143103289000_ERCOT_CPT_1008901023800526610200,12/10/2019 14:31,FORECAST_COMPLETE,12/10/2019 14:54,SUCCESS
1-ZKCBKZ,2,ERCOT_CPT_1008901007185096920100,12/10/2019 14:30,20191210143101414000_ERCOT_CPT_1008901007185096920100,12/10/2019 14:31,FORECAST_COMPLETE,12/10/2019 15:00,SUCCESS
1-ZKCBKZ,2,ERCOT_CPT_1008901003101783329100,12/10/2019 14:30,20191210143102508000_ERCOT_CPT_1008901003101783329100,12/10/2019 14:31,FORECAST_COMPLETE,12/10/2019 15:00,SUCCESS
1-ZKCBKZ,2,ERCOT_CPT_1008901008185283550100,12/10/2019 14:30,20191210143102289000_ERCOT_CPT_1008901008185283550100,12/10/2019 14:31,FORECAST_COMPLETE,12/10/2019 15:00,SUCCESS
1-ZKCBKZ,2,ERCOT_CPT_1008901024900372550109,12/10/2019 14:30,20191210143101351000_ERCOT_CPT_1008901024900372550109,12/10/2019 14:31,FORECAST_COMPLETE,12/10/2019 14:57,SUCCESS
1-ZKCBKZ,2,ERCOT_CPT_1008901023900301520109,12/10/2019 14:30,20191210143101367000_ERCOT_CPT_1008901023900301520109,12/10/2019 14:31,FORECAST_COMPLETE,12/10/2019 14:58,SUCCESS
1-ZKCBKZ,2,ERCOT_CPT_1008901023815795180105,12/10/2019 14:30,20191210143101414000_ERCOT_CPT_1008901023815795180105,12/10/2019 14:31,FORECAST_COMPLETE,12/10/2019 14:57,SUCCESS
1-ZKCBKZ,2,ERCOT_CPT_1008901017126636062100,12/10/2019 14:30,20191210143101289000_ERCOT_CPT_1008901017126636062100,12/10/2019 14:31,FORECAST_COMPLETE,12/10/2019 14:57,SUCCESS
1-ZKCBKZ,2,ERCOT_CPT_1008901009130503839100,12/10/2019 14:30,20191210143104680000_ERCOT_CPT_1008901009130503839100,12/10/2019 14:31,FORECAST_COMPLETE,12/10/2019 14:58,SUCCESS
1-ZKCBKZ,2,ERCOT_CPT_1008901003101730830100,12/10/2019 14:30,20191210143101383000_ERCOT_CPT_1008901003101730830100,12/10/2019 14:31,FORECAST_COMPLETE,12/10/2019 15:00,SUCCESS
1-ZKCBKZ,2,ERCOT_CPT_1008901023805616180100,12/10/2019 14:30,20191210143102492000_ERCOT_CPT_1008901023805616180100,12/10/2019 14:31,FORECAST_COMPLETE,12/10/2019 14:59,SUCCESS
1-ZKCBKZ,2,ERCOT_CPT_1008901022900232340108,12/10/2019 14:30,20191210143101414000_ERCOT_CPT_1008901022900232340108,12/10/2019 14:31,FORECAST_COMPLETE,12/10/2019 14:58,SUCCESS
1-ZKCBKZ,2,ERCOT_CPT_1008901019146864620100,12/10/2019 14:30,20191210143101304000_ERCOT_CPT_1008901019146864620100,12/10/2019 14:31,FORECAST_COMPLETE,12/10/2019 14:57,SUCCESS
